   125 
   96  0 0 0 1 1 1   -5.000000e-01   +5.000000e-01   +7.500000e-01 
   97  0 0 0 1 1 1   -2.500000e-01   +5.000000e-01   +7.500000e-01 
   98  0 0 0 1 1 1   +0.000000e+00   +5.000000e-01   +7.500000e-01 
   99  0 0 0 1 1 1   +2.500000e-01   +5.000000e-01   +7.500000e-01 
  100  0 0 0 1 1 1   +5.000000e-01   +5.000000e-01   +7.500000e-01 
  101  0 0 0 1 1 1   -5.000000e-01   -5.000000e-01   +1.000000e+00 
  102  0 0 0 1 1 1   -2.500000e-01   -5.000000e-01   +1.000000e+00 
  103  0 0 0 1 1 1   +0.000000e+00   -5.000000e-01   +1.000000e+00 
  104  0 0 0 1 1 1   +2.500000e-01   -5.000000e-01   +1.000000e+00 
  105  0 0 0 1 1 1   +5.000000e-01   -5.000000e-01   +1.000000e+00 
  106  0 0 0 1 1 1   -5.000000e-01   -2.500000e-01   +1.000000e+00 
  107  0 0 0 1 1 1   -2.500000e-01   -2.500000e-01   +1.000000e+00 
  108  0 0 0 1 1 1   +0.000000e+00   -2.500000e-01   +1.000000e+00 
  109  0 0 0 1 1 1   +2.500000e-01   -2.500000e-01   +1.000000e+00 
  110  0 0 0 1 1 1   +5.000000e-01   -2.500000e-01   +1.000000e+00 
  111  0 0 0 1 1 1   -5.000000e-01   +0.000000e+00   +1.000000e+00 
  112  0 0 0 1 1 1   -2.500000e-01   +0.000000e+00   +1.000000e+00 
  113  0 0 0 1 1 1   +0.000000e+00   +0.000000e+00   +1.000000e+00 
  114  0 0 0 1 1 1   +2.500000e-01   +0.000000e+00   +1.000000e+00 
  115  0 0 0 1 1 1   +5.000000e-01   +0.000000e+00   +1.000000e+00 
  116  0 0 0 1 1 1   -5.000000e-01   +2.500000e-01   +1.000000e+00 
  117  0 0 0 1 1 1   -2.500000e-01   +2.500000e-01   +1.000000e+00 
  118  0 0 0 1 1 1   +0.000000e+00   +2.500000e-01   +1.000000e+00 
  119  0 0 0 1 1 1   +2.500000e-01   +2.500000e-01   +1.000000e+00 
  120  0 0 0 1 1 1   +5.000000e-01   +2.500000e-01   +1.000000e+00 
  121  0 0 0 1 1 1   -5.000000e-01   +5.000000e-01   +1.000000e+00 
  122  0 0 0 1 1 1   -2.500000e-01   +5.000000e-01   +1.000000e+00 
  123  0 0 0 1 1 1   +0.000000e+00   +5.000000e-01   +1.000000e+00 
  124  0 0 0 1 1 1   +2.500000e-01   +5.000000e-01   +1.000000e+00 
  125  0 0 0 1 1 1   +5.000000e-01   +5.000000e-01   +1.000000e+00 
