4.5100	-0.0554
4.5200	-0.0585
4.5300	-0.0461
4.5400	-0.0336
4.5500	-0.0011
4.5600	0.0314
4.5700	0.0608
4.5800	0.0902
4.5900	0.0985
4.6000	0.1069
4.6100	0.1075
4.6200	0.1080
4.6300	0.1077
4.6400	0.1074
4.6500	0.0886
4.6600	0.0699
4.6700	0.0380
4.6800	0.0062
4.6900	-0.0144
4.7000	-0.0351
4.7100	-0.0398
4.7200	-0.0446
4.7300	-0.0466
4.7400	-0.0486
4.7500	-0.0406
4.7600	-0.0327
4.7700	-0.0232
4.7800	-0.0137
4.7900	-0.0130
4.8000	-0.0124
4.8100	-0.0165
4.8200	-0.0207
4.8300	-0.0228
4.8400	-0.0250
4.8500	-0.0134
4.8600	-0.0018
4.8700	0.0109
4.8800	0.0237
4.8900	0.0252
4.9000	0.0266
4.9100	0.0239
4.9200	0.0211
4.9300	0.0179
4.9400	0.0147
4.9500	0.0111
4.9600	0.0075
4.9700	0.0025
4.9800	-0.0024
4.9900	-0.0025
5.0000	-0.0026
5.0100	-0.0037
5.0200	-0.0049
5.0300	-0.0209
5.0400	-0.0370
5.0500	-0.0445
5.0600	-0.0520
5.0700	-0.0457
5.0800	-0.0395
5.0900	-0.0347
5.1000	-0.0299
5.1100	-0.0302
5.1200	-0.0305
5.1300	-0.0282
5.1400	-0.0260
5.1500	-0.0122
5.1600	0.0016
5.1700	0.0162
5.1800	0.0309
5.1900	0.0403
5.2000	0.0498
5.2100	0.0638
5.2200	0.0778
5.2300	0.1011
5.2400	0.1244
5.2500	0.1353
5.2600	0.1463
5.2700	0.1254
5.2800	0.1044
5.2900	0.0695
5.3000	0.0345
5.3100	0.0051
5.3200	-0.0243
5.3300	-0.0477
5.3400	-0.0712
5.3500	-0.0891
5.3600	-0.1071
5.3700	-0.1137
5.3800	-0.1203
5.3900	-0.1186
5.4000	-0.1170
5.4100	-0.1059
5.4200	-0.0947
5.4300	-0.0822
5.4400	-0.0697
5.4500	-0.0638
5.4600	-0.0580
5.4700	-0.0536
5.4800	-0.0493
5.4900	-0.0490
5.5000	-0.0487
5.5100	-0.0613
5.5200	-0.0738
5.5300	-0.0857
5.5400	-0.0975
5.5500	-0.0974
5.5600	-0.0972
5.5700	-0.0792
5.5800	-0.0612
5.5900	-0.0375
5.6000	-0.0137
5.6100	0.0118
5.6200	0.0372
5.6300	0.0641
5.6400	0.0909
5.6500	0.1021
5.6600	0.1133
5.6700	0.1081
5.6800	0.1028
5.6900	0.0849
5.7000	0.0670
5.7100	0.0571
5.7200	0.0472
5.7300	0.0435
5.7400	0.0399
5.7500	0.0377
5.7600	0.0356
5.7700	0.0290
5.7800	0.0224
5.7900	0.0157
5.8000	0.0091
5.8100	0.0093
5.8200	0.0095
5.8300	0.0143
5.8400	0.0191
5.8500	0.0262
5.8600	0.0333
5.8700	0.0322
5.8800	0.0311
5.8900	0.0147
5.9000	-0.0018
5.9100	-0.0308
5.9200	-0.0598
5.9300	-0.0872
5.9400	-0.1146
5.9500	-0.1384
5.9600	-0.1622
5.9700	-0.1712
5.9800	-0.1801
5.9900	-0.1798
6.0000	-0.1796
6.0100	-0.1736
6.0200	-0.1676
6.0300	-0.1498
6.0400	-0.1319
6.0500	-0.1060
6.0600	-0.0802
6.0700	-0.0421
6.0800	-0.0041
6.0900	0.0272
6.1000	0.0585
6.1100	0.0530
6.1200	0.0474
6.1300	0.0187
6.1400	-0.0100
6.1500	-0.0236
6.1600	-0.0371
6.1700	-0.0388
6.1800	-0.0404
6.1900	-0.0392
6.2000	-0.0380
6.2100	-0.0352
6.2200	-0.0323
6.2300	-0.0287
6.2400	-0.0251
6.2500	-0.0208
6.2600	-0.0165
6.2700	-0.0163
6.2800	-0.0161
6.2900	-0.0136
6.3000	-0.0112
6.3100	-0.0085
6.3200	-0.0059
6.3300	-0.0042
6.3400	-0.0025
6.3500	-0.0076
6.3600	-0.0126
6.3700	-0.0374
6.3800	-0.0622
6.3900	-0.0766
6.4000	-0.0911
6.4100	-0.0866
6.4200	-0.0820
6.4300	-0.0417
6.4400	-0.0014
6.4500	0.0575
6.4600	0.1164
6.4700	0.1758
6.4800	0.2353
6.4900	0.2905
6.5000	0.3456
6.5100	0.3695
6.5200	0.3933
6.5300	0.4027
6.5400	0.4121
6.5500	0.3828
6.5600	0.3535
6.5700	0.2823
6.5800	0.2112
6.5900	0.1389
6.6000	0.0666
6.6100	0.0117
6.6200	-0.0433
6.6300	-0.0891
6.6400	-0.1349
6.6500	-0.1679
6.6600	-0.2010
6.6700	-0.2345
6.6800	-0.2681
6.6900	-0.2888
6.7000	-0.3096
6.7100	-0.3087
6.7200	-0.3079
6.7300	-0.2599
6.7400	-0.2119
6.7500	-0.1534
6.7600	-0.0948
6.7700	0.0124
6.7800	0.1196
6.7900	0.2635
6.8000	0.4074
6.8100	0.3974
6.8200	0.3874
6.8300	0.2939
6.8400	0.2005
6.8500	0.1158
6.8600	0.0310
6.8700	-0.0123
6.8800	-0.0557
6.8900	-0.0655
6.9000	-0.0753
6.9100	-0.0595
6.9200	-0.0436
6.9300	-0.0030
6.9400	0.0377
6.9500	0.0751
6.9600	0.1125
6.9700	0.1229
6.9800	0.1334
6.9900	0.1337
7.0000	0.1341
7.0100	0.1157
7.0200	0.0973
7.0300	0.0572
7.0400	0.0172
7.0500	-0.0249
7.0600	-0.0669
7.0700	-0.0790
7.0800	-0.0912
7.0900	-0.0773
7.1000	-0.0635
7.1100	-0.0485
7.1200	-0.0335
7.1300	-0.0139
7.1400	0.0057
7.1500	0.0356
7.1600	0.0655
7.1700	0.0685
7.1800	0.0715
7.1900	0.0356
7.2000	-0.0002
7.2100	-0.0350
7.2200	-0.0698
7.2300	-0.1052
7.2400	-0.1407
7.2500	-0.1457
7.2600	-0.1506
7.2700	-0.1287
7.2800	-0.1068
7.2900	-0.0655
7.3000	-0.0242
7.3100	0.0554
7.3200	0.1349
7.3300	0.2246
7.3400	0.3143
7.3500	0.3704
7.3600	0.4266
7.3700	0.4415
7.3800	0.4565
7.3900	0.3908
7.4000	0.3251
7.4100	0.2622
7.4200	0.1994
7.4300	0.1751
7.4400	0.1508
7.4500	0.1225
7.4600	0.0942
7.4700	0.0657
7.4800	0.0373
7.4900	0.0107
7.5000	-0.0159
7.5100	-0.0340
7.5200	-0.0520
7.5300	-0.0626
7.5400	-0.0731
7.5500	-0.0800
7.5600	-0.0869
7.5700	-0.0915
7.5800	-0.0961
7.5900	-0.1061
7.6000	-0.1161
7.6100	-0.1316
7.6200	-0.1471
7.6300	-0.1700
7.6400	-0.1929
7.6500	-0.2183
7.6600	-0.2437
7.6700	-0.2659
7.6800	-0.2880
7.6900	-0.3128
7.7000	-0.3376
7.7100	-0.3441
7.7200	-0.3507
7.7300	-0.3524
7.7400	-0.3540
7.7500	-0.3263
7.7600	-0.2986
7.7700	-0.2585
7.7800	-0.2184
7.7900	-0.1769
7.8000	-0.1354
7.8100	-0.0827
7.8200	-0.0301
7.8300	0.0662
7.8400	0.1625
7.8500	0.1645
7.8600	0.1665
7.8700	0.0821
7.8800	-0.0023
7.8900	-0.0570
7.9000	-0.1116
7.9100	-0.1608
7.9200	-0.2100
7.9300	-0.2489
7.9400	-0.2877
7.9500	-0.3109
7.9600	-0.3342
7.9700	-0.3365
7.9800	-0.3388
7.9900	-0.3248
8.0000	-0.3108
8.0100	-0.2881
8.0200	-0.2653
8.0300	-0.2216
8.0400	-0.1779
8.0500	-0.1297
8.0600	-0.0815
8.0700	0.0936
8.0800	0.2687
8.0900	0.4038
8.1000	0.5389
8.1100	0.5416
8.1200	0.5443
8.1300	0.5563
8.1400	0.5683
8.1500	0.5135
8.1600	0.4588
8.1700	0.4095
8.1800	0.3602
8.1900	0.3207
8.2000	0.2812
8.2100	0.2403
8.2200	0.1993
8.2300	0.1396
8.2400	0.0798
8.2500	0.0358
8.2600	-0.0083
8.2700	-0.0457
8.2800	-0.0831
8.2900	-0.1112
8.3000	-0.1394
8.3100	-0.1547
8.3200	-0.1700
8.3300	-0.1687
8.3400	-0.1673
8.3500	-0.1438
8.3600	-0.1204
8.3700	-0.0908
8.3800	-0.0613
8.3900	-0.0252
8.4000	0.0109
8.4100	0.0434
8.4200	0.0759
8.4300	0.0985
8.4400	0.1210
8.4500	0.1368
8.4600	0.1526
8.4700	0.1653
8.4800	0.1780
8.4900	0.1763
8.5000	0.1746
8.5100	0.1646
8.5200	0.1546
8.5300	0.1375
8.5400	0.1203
8.5500	0.1003
8.5600	0.0804
8.5700	0.0499
8.5800	0.0194
8.5900	-0.0136
8.6000	-0.0466
8.6100	-0.0723
8.6200	-0.0979
8.6300	-0.1219
8.6400	-0.1458
8.6500	-0.1546
8.6600	-0.1634
8.6700	-0.1638
8.6800	-0.1641
8.6900	-0.1609
8.7000	-0.1576
8.7100	-0.1445
8.7200	-0.1313
8.7300	-0.1055
8.7400	-0.0796
8.7500	-0.0624
8.7600	-0.0452
8.7700	-0.0457
8.7800	-0.0463
8.7900	-0.0493
8.8000	-0.0523
8.8100	-0.0418
8.8200	-0.0313
8.8300	-0.0158
8.8400	-0.0003
8.8500	0.0064
8.8600	0.0131
8.8700	0.0251
8.8800	0.0371
8.8900	0.0504
8.9000	0.0638
8.9100	0.0825
8.9200	0.1012
8.9300	0.1272
8.9400	0.1531
8.9500	0.1717
8.9600	0.1904
8.9700	0.1956
8.9800	0.2008
8.9900	0.2064
9.0000	0.2120
9.0100	0.2177
9.0200	0.2234
9.0300	0.2152
9.0400	0.2070
9.0500	0.1751
9.0600	0.1431
9.0700	0.1089
9.0800	0.0746
9.0900	0.0483
9.1000	0.0219
9.1100	0.0026
9.1200	-0.0168
9.1300	-0.0331
9.1400	-0.0495
9.1500	-0.0746
9.1600	-0.0997
9.1700	-0.1244
9.1800	-0.1491
9.1900	-0.1714
9.2000	-0.1937
9.2100	-0.2114
9.2200	-0.2292
9.2300	-0.2399
9.2400	-0.2507
9.2500	-0.2579
9.2600	-0.2651
9.2700	-0.2712
9.2800	-0.2773
9.2900	-0.2800
9.3000	-0.2826
9.3100	-0.2831
9.3200	-0.2835
9.3300	-0.2808
9.3400	-0.2781
9.3500	-0.2728
9.3600	-0.2675
9.3700	-0.2514
9.3800	-0.2352
9.3900	-0.1997
9.4000	-0.1643
9.4100	-0.1198
9.4200	-0.0753
9.4300	-0.0102
9.4400	0.0549
9.4500	0.0762
9.4600	0.0975
9.4700	0.0659
9.4800	0.0343
9.4900	0.0192
9.5000	0.0040
9.5100	-0.0024
9.5200	-0.0088
9.5300	0.0094
9.5400	0.0276
9.5500	0.0581
9.5600	0.0885
9.5700	0.1174
9.5800	0.1463
9.5900	0.1533
9.6000	0.1602
9.6100	0.1322
9.6200	0.1042
9.6300	0.0764
9.6400	0.0486
9.6500	0.0294
9.6600	0.0102
9.6700	0.0117
9.6800	0.0133
9.6900	0.0382
9.7000	0.0631
9.7100	0.0873
9.7200	0.1115
9.7300	0.1231
9.7400	0.1347
9.7500	0.1362
9.7600	0.1377
9.7700	0.1361
9.7800	0.1345
9.7900	0.1236
9.8000	0.1126
9.8100	0.0978
9.8200	0.0830
9.8300	0.0787
9.8400	0.0745
9.8500	0.0740
9.8600	0.0734
9.8700	0.0726
9.8800	0.0718
9.8900	0.0782
9.9000	0.0845
9.9100	0.0924
9.9200	0.1003
9.9300	0.1011
9.9400	0.1018
9.9500	0.0887
9.9600	0.0756
9.9700	0.0546
9.9800	0.0337
9.9900	0.0140
10.0000	-0.0058
10.0100	-0.0245
10.0200	-0.0432
10.0300	-0.0496
10.0400	-0.0561
10.0500	-0.0598
10.0600	-0.0634
10.0700	-0.0665
10.0800	-0.0696
10.0900	-0.0743
10.1000	-0.0791
10.1100	-0.0831
10.1200	-0.0871
10.1300	-0.0877
10.1400	-0.0883
10.1500	-0.0833
10.1600	-0.0782
10.1700	-0.0573
10.1800	-0.0363
10.1900	-0.0104
10.2000	0.0155
10.2100	0.0383
10.2200	0.0611
10.2300	0.0739
10.2400	0.0867
10.2500	0.0853
10.2600	0.0838
10.2700	0.0688
10.2800	0.0538
10.2900	0.0314
10.3000	0.0089
10.3100	-0.0098
10.3200	-0.0285
10.3300	-0.0351
10.3400	-0.0417
10.3500	-0.0339
10.3600	-0.0261
10.3700	-0.0093
10.3800	0.0076
10.3900	0.0199
10.4000	0.0323
10.4100	0.0374
10.4200	0.0426
10.4300	0.0458
10.4400	0.0490
10.4500	0.0503
10.4600	0.0517
10.4700	0.0520
10.4800	0.0524
10.4900	0.0516
10.5000	0.0508
10.5100	0.0498
10.5200	0.0488
10.5300	0.0496
10.5400	0.0505
10.5500	0.0559
10.5600	0.0613
10.5700	0.0748
10.5800	0.0883
10.5900	0.0981
10.6000	0.1079
10.6100	0.1108
10.6200	0.1138
10.6300	0.0977
10.6400	0.0816
10.6500	0.0576
10.6600	0.0335
10.6700	0.0126
10.6800	-0.0083
10.6900	-0.0266
10.7000	-0.0448
10.7100	-0.0559
10.7200	-0.0670
10.7300	-0.0758
10.7400	-0.0845
10.7500	-0.0883
10.7600	-0.0921
10.7700	-0.0878
10.7800	-0.0835
10.7900	-0.0607
10.8000	-0.0378
10.8100	-0.0131
10.8200	0.0115
10.8300	0.0338
10.8400	0.0562
10.8500	0.0607
10.8600	0.0653
10.8700	0.0353
10.8800	0.0052
10.8900	-0.0285
10.9000	-0.0622
10.9100	-0.0862
10.9200	-0.1102
10.9300	-0.1279
10.9400	-0.1456
10.9500	-0.1539
10.9600	-0.1622
10.9700	-0.1661
10.9800	-0.1699
10.9900	-0.1672
11.0000	-0.1646
11.0100	-0.1496
11.0200	-0.1345
11.0300	-0.1089
11.0400	-0.0834
11.0500	-0.0550
11.0600	-0.0266
11.0700	0.0002
11.0800	0.0270
11.0900	0.0442
11.1000	0.0614
11.1100	0.0617
11.1200	0.0619
11.1300	0.0506
11.1400	0.0392
11.1500	0.0300
11.1600	0.0207
11.1700	0.0168
11.1800	0.0129
11.1900	0.0029
11.2000	-0.0071
11.2100	-0.0188
11.2200	-0.0305
11.2300	-0.0363
11.2400	-0.0422
11.2500	-0.0451
11.2600	-0.0481
11.2700	-0.0426
11.2800	-0.0370
11.2900	-0.0247
11.3000	-0.0123
11.3100	0.0075
11.3200	0.0273
11.3300	0.0488
11.3400	0.0702
11.3500	0.0769
11.3600	0.0836
11.3700	0.0739
11.3800	0.0641
11.3900	0.0403
11.4000	0.0166
11.4100	-0.0039
11.4200	-0.0244
11.4300	-0.0333
11.4400	-0.0422
11.4500	-0.0443
11.4600	-0.0464
11.4700	-0.0429
11.4800	-0.0393
11.4900	-0.0322
11.5000	-0.0250
11.5100	-0.0180
11.5200	-0.0109
11.5300	-0.0078
11.5400	-0.0048
11.5500	-0.0050
11.5600	-0.0052
11.5700	-0.0074
11.5800	-0.0095
11.5900	-0.0109
11.6000	-0.0123
11.6100	-0.0121
11.6200	-0.0119
11.6300	-0.0065
11.6400	-0.0012
11.6500	0.0097
11.6600	0.0207
11.6700	0.0342
11.6800	0.0477
11.6900	0.0663
11.7000	0.0848
11.7100	0.1032
11.7200	0.1216
11.7300	0.1313
11.7400	0.1409
11.7500	0.1438
11.7600	0.1468
11.7700	0.1461
11.7800	0.1454
11.7900	0.1432
11.8000	0.1410
11.8100	0.1349
11.8200	0.1288
11.8300	0.1150
11.8400	0.1012
11.8500	0.0881
11.8600	0.0750
11.8700	0.0691
11.8800	0.0631
11.8900	0.0568
11.9000	0.0506
11.9100	0.0383
11.9200	0.0260
11.9300	0.0160
11.9400	0.0061
11.9500	-0.0035
11.9600	-0.0131
11.9700	-0.0248
11.9800	-0.0366
11.9900	-0.0444
12.0000	-0.0523
12.0100	-0.0614
12.0200	-0.0705
12.0300	-0.0814
12.0400	-0.0923
12.0500	-0.1019
12.0600	-0.1115
12.0700	-0.1195
12.0800	-0.1275
12.0900	-0.1340
12.1000	-0.1405
12.1100	-0.1452
12.1200	-0.1499
12.1300	-0.1503
12.1400	-0.1507
12.1500	-0.1456
12.1600	-0.1405
12.1700	-0.1300
12.1800	-0.1194
12.1900	-0.1082
12.2000	-0.0969
12.2100	-0.0867
12.2200	-0.0765
12.2300	-0.0705
12.2400	-0.0646
12.2500	-0.0572
12.2600	-0.0498
12.2700	-0.0374
12.2800	-0.0249
12.2900	-0.0127
12.3000	-0.0005
12.3100	0.0076
12.3200	0.0157
12.3300	0.0216
12.3400	0.0274
12.3500	0.0360
12.3600	0.0447
12.3700	0.0600
12.3800	0.0752
12.3900	0.0929
12.4000	0.1105
12.4100	0.1281
12.4200	0.1458
12.4300	0.1563
12.4400	0.1668
12.4500	0.1661
12.4600	0.1654
12.4700	0.1455
12.4800	0.1256
12.4900	0.0897
12.5000	0.0538
12.5100	0.0236
12.5200	-0.0065
12.5300	-0.0287
12.5400	-0.0510
12.5500	-0.0616
12.5600	-0.0723
12.5700	-0.0776
12.5800	-0.0830
12.5900	-0.0764
12.6000	-0.0698
12.6100	-0.0474
12.6200	-0.0249
12.6300	0.0006
12.6400	0.0261
12.6500	0.0431
12.6600	0.0600
12.6700	0.0599
12.6800	0.0598
12.6900	0.0438
12.7000	0.0279
12.7100	0.0044
12.7200	-0.0190
12.7300	-0.0383
12.7400	-0.0575
12.7500	-0.0697
12.7600	-0.0819
12.7700	-0.0862
12.7800	-0.0905
12.7900	-0.0932
12.8000	-0.0958
12.8100	-0.0850
12.8200	-0.0742
12.8300	-0.0553
12.8400	-0.0363
12.8500	-0.0167
12.8600	0.0028
12.8700	0.0187
12.8800	0.0346
12.8900	0.0400
12.9000	0.0453
12.9100	0.0394
12.9200	0.0334
12.9300	0.0227
12.9400	0.0120
12.9500	0.0071
12.9600	0.0023
12.9700	-0.0016
12.9800	-0.0055
12.9900	-0.0073
13.0000	-0.0091
13.0100	-0.0116
13.0200	-0.0141
13.0300	-0.0166
13.0400	-0.0191
13.0500	-0.0219
13.0600	-0.0246
13.0700	-0.0259
13.0800	-0.0273
13.0900	-0.0245
13.1000	-0.0217
13.1100	-0.0180
13.1200	-0.0144
13.1300	-0.0124
13.1400	-0.0103
13.1500	-0.0091
13.1600	-0.0078
13.1700	-0.0070
13.1800	-0.0061
13.1900	-0.0076
13.2000	-0.0091
13.2100	-0.0134
