  -.1839825E-05  -.1365542E-05  -.8914342E-06  -.8058185E-06  -.9723585E-06
  -.1021581E-05  -.8040959E-06  -.7422581E-06  -.5856000E-06  -.5216668E-06
  -.4921924E-06  -.9438045E-06  -.1348995E-05  -.1057470E-05  -.9732130E-07
   .5283013E-06  -.2309309E-06  -.1607695E-05  -.2677851E-05  -.2688206E-05
  -.1713264E-05  -.6030481E-06  -.1900435E-06  -.4245701E-06  -.1054704E-05
  -.1301360E-05  -.8910454E-06   .3134275E-07   .7637983E-06   .4429826E-06
  -.1239338E-05  -.2638078E-05  -.2464660E-05  -.1515547E-05  -.1087089E-05
  -.1530261E-05  -.1763827E-05  -.1552977E-05  -.9280388E-06  -.1088205E-05
  -.1675732E-05  -.2057378E-05  -.2092514E-05  -.1654655E-05  -.1000438E-05
  -.1115900E-05  -.1887247E-05  -.2800184E-05  -.3815305E-05  -.4395864E-05
  -.4414030E-05  -.3666084E-05  -.2755870E-05  -.2145715E-05  -.1631953E-05
  -.1059431E-05  -.1254347E-05  -.1960007E-05  -.2068251E-05  -.1120296E-05
   .8462307E-08   .1042970E-06  -.5567462E-06  -.1532984E-05  -.1811836E-05
  -.1134685E-05  -.4140700E-07  -.1141453E-06  -.1115412E-05  -.1926573E-05
  -.1444359E-05  -.8931118E-06  -.9233585E-06  -.1065015E-05  -.8807080E-06
  -.1119571E-05  -.2672006E-05  -.3339336E-05  -.2067360E-05  -.3178857E-07
   .1974254E-06  -.9164571E-06  -.1578114E-05  -.1192131E-05  -.8233648E-06
  -.1282224E-05  -.2024685E-05  -.2178149E-05  -.1556929E-05  -.1502426E-05
  -.1526473E-05  -.3270249E-06   .2137625E-05   .3362801E-05   .2203966E-05
   .3064175E-06  -.1187519E-05  -.2240009E-05  -.3092730E-05  -.2773556E-05
  -.1427191E-05   .2893155E-06   .7944629E-06  -.1675609E-07  -.1044391E-05
  -.1298039E-05  -.9070950E-06   .3099903E-06   .1459380E-05   .1475117E-05
   .4165740E-06  -.1604841E-05  -.2825899E-05  -.3075705E-05  -.2214793E-05
  -.4507305E-06   .6832925E-06  -.9736747E-07  -.1935428E-05  -.3512252E-05
  -.4981509E-05  -.4842254E-05  -.3601246E-05  -.2359539E-05  -.2461964E-05
  -.3427490E-05  -.3411986E-05  -.2001826E-05  -.5666370E-06   .3896198E-06
  -.4267796E-06  -.2029681E-05  -.3690324E-05  -.5282166E-05  -.5301819E-05
  -.4086771E-05  -.3733779E-05  -.3825260E-05  -.2637511E-05  -.1182764E-05
  -.7011911E-06  -.2168643E-05  -.4494717E-05  -.6478878E-05  -.5668431E-05
  -.3236320E-05  -.2636469E-05  -.2769335E-05  -.2242593E-05  -.1411890E-05
  -.2209780E-05  -.4134453E-05  -.5636975E-05  -.5227550E-05  -.2724367E-05
  -.6951683E-06  -.4935157E-06  -.2237658E-05  -.3270561E-05  -.2520185E-05
  -.1101933E-05  -.6020978E-06  -.1072205E-05  -.2912711E-05  -.4133493E-05
  -.2193228E-05  -.7490971E-06  -.1451497E-05  -.3350152E-05  -.3794720E-05
  -.2450509E-05  -.1179000E-05  -.2037775E-05  -.3060520E-05  -.2954968E-05
  -.2287829E-05   .2583007E-07   .2416731E-05   .2483167E-05  -.1556850E-06
  -.3215306E-05  -.4856843E-05  -.5439567E-05  -.4531739E-05  -.3742975E-05
  -.3014893E-05  -.2376421E-05  -.3039123E-05  -.5129572E-05  -.6395451E-05
  -.4806899E-05  -.9120773E-06  -.1088940E-06  -.2778167E-05  -.3739052E-05
  -.3377766E-05  -.6355371E-05  -.1143272E-04  -.1222188E-04  -.8962808E-05
  -.5067006E-05  -.2239547E-05  -.2744303E-05  -.4993309E-05  -.5335200E-05
  -.3248783E-05  -.3167678E-05  -.6323968E-05  -.7713276E-05  -.4610554E-05
  -.1642262E-05  -.3284512E-05  -.6229333E-05  -.7164272E-05  -.8690478E-05
  -.1024426E-04  -.7250057E-05  -.9605456E-06   .2601973E-05  -.9418912E-06
  -.7248263E-05  -.8410067E-05  -.5739973E-05  -.3145403E-05  -.2877393E-05
  -.1827393E-05  -.8256184E-06  -.3497620E-05  -.6677192E-05  -.7252321E-05
  -.6908467E-05  -.6913248E-05  -.7435175E-05  -.8099303E-05  -.9377988E-05
  -.8844494E-05  -.8421972E-05  -.8438017E-05  -.6403054E-05  -.3022158E-05
  -.2753537E-05  -.5218887E-05  -.6763873E-05  -.7547311E-05  -.7697306E-05
  -.7522502E-05  -.5803681E-05  -.4131950E-05  -.1766555E-05  -.1734334E-05
  -.4524148E-05  -.5866745E-05  -.3612166E-05  -.1369796E-05  -.2604942E-05
  -.6670930E-05  -.8415706E-05  -.5407752E-05  -.3624029E-05  -.5012887E-05
  -.6674913E-05  -.8109333E-05  -.7666947E-05  -.4080053E-05  -.1273637E-05
  -.2579651E-05  -.6943661E-05  -.9221757E-05  -.8005283E-05  -.6258610E-05
  -.3424196E-05  -.3899484E-05  -.6083443E-05  -.7555639E-05  -.7736935E-05
  -.5848279E-05  -.2922479E-05  -.3375516E-05  -.5854880E-05  -.4442624E-05
   .4044069E-06   .4031405E-05   .3854010E-05   .7436043E-08  -.3977206E-05
  -.3945695E-05  -.1923278E-05   .1270503E-06   .1435172E-05   .4043358E-06
  -.5834706E-06   .1993235E-06  -.3791740E-06  -.2792635E-05  -.2896224E-05
   .8934073E-06   .5100561E-05   .3191372E-05  -.4934772E-07  -.1429226E-05
  -.3154335E-05  -.5690538E-05  -.9075874E-05  -.9722482E-05  -.5400251E-05
  -.1584310E-05  -.1807923E-05  -.3128749E-05  -.5180548E-05  -.5988915E-05
  -.5815668E-05  -.2478369E-05   .1031575E-05   .1434858E-05  -.1253849E-05
  -.4939653E-05  -.7437090E-05  -.9646981E-05  -.1076786E-04  -.1061563E-04
  -.7808196E-05  -.6942743E-05  -.1038990E-04  -.1219766E-04  -.9482593E-05
  -.6434374E-05  -.7076747E-05  -.6904490E-05  -.4739609E-05  -.4011803E-05
  -.4640417E-05  -.3476760E-05  -.2886804E-05  -.7252328E-05  -.1472274E-04
  -.1998148E-04  -.1604069E-04  -.1031839E-04  -.1250290E-04  -.1679465E-04
  -.1878230E-04  -.1540670E-04  -.5829659E-05   .2214428E-05  -.1820761E-06
  -.7791193E-05  -.1081657E-04  -.7824446E-05  -.2256629E-05  -.2285364E-06
  -.3806656E-05  -.1006909E-04  -.1328817E-04  -.1311190E-04  -.1152095E-04
  -.1112349E-04  -.1138796E-04  -.1203498E-04  -.1128012E-04  -.9189278E-05
  -.8876100E-05  -.7091199E-05  -.4180328E-05  -.3807079E-05  -.4969116E-05
  -.3070594E-05   .1913167E-05   .4977006E-05   .1250574E-05  -.8017462E-05
  -.1355252E-04  -.1143444E-04  -.6144044E-05  -.6078914E-06   .2916837E-05
   .2526983E-05   .2916297E-05   .3117600E-05   .8251707E-06  -.4604418E-05
  -.7965308E-05  -.7909640E-05  -.2731175E-05   .2468129E-05   .2072222E-05
  -.3303874E-05  -.3992071E-05   .6519461E-06   .5850333E-05   .5338935E-05
  -.3457874E-05  -.1462301E-04  -.1340800E-04  -.2857951E-05   .4577691E-05
   .5485985E-05  -.4056568E-06  -.9924073E-05  -.1411267E-04  -.7529212E-05
   .3006445E-05   .6044527E-05  -.4493483E-05  -.1413820E-04  -.1373917E-04
  -.4670283E-05   .9847279E-06   .1682426E-05  -.3570095E-05  -.1413151E-04
  -.2127991E-04  -.1945683E-04  -.1537015E-04  -.1530634E-04  -.1575801E-04
  -.1531782E-04  -.1483712E-04  -.1718148E-04  -.1505583E-04  -.7870303E-05
  -.4621363E-05  -.1004001E-04  -.1828277E-04  -.1794003E-04  -.8502682E-05
  -.4030216E-05  -.8385642E-05  -.1598359E-04  -.1972329E-04  -.1567364E-04
  -.1705943E-04  -.2008737E-04  -.1287059E-04  -.2071068E-05   .1752847E-05
  -.8759677E-05  -.2194795E-04  -.1914632E-04  -.7684276E-05  -.4579168E-05
  -.5296847E-05  -.1797265E-05   .1245387E-05   .1513629E-05  -.1284042E-05
  -.6691513E-05  -.1246477E-04  -.1112154E-04  -.5475376E-05  -.2766836E-05
  -.1578214E-05  -.2142807E-05  -.5208467E-05  -.7427671E-05  -.3695491E-05
   .1982338E-05  -.7861137E-06  -.5028616E-05  -.1391431E-05   .4039715E-05
  -.7917334E-06  -.1177424E-04  -.1910870E-04  -.1797612E-04  -.1039550E-04
  -.2755554E-05  -.4101469E-05  -.1190121E-04  -.1714990E-04  -.1449339E-04
  -.1419186E-04  -.1781375E-04  -.1983656E-04  -.1608121E-04  -.5987868E-05
   .2194177E-06  -.2413643E-05  -.8178859E-05  -.1153829E-04  -.1548528E-04
  -.1934943E-04  -.1348755E-04  -.4535841E-06   .5559514E-05   .3391634E-05
  -.3091688E-05  -.1335269E-04  -.2199779E-04  -.2310226E-04  -.2312834E-04
  -.2243903E-04  -.1903645E-04  -.1068946E-04  -.2086120E-05   .2124825E-05
   .1336059E-05  -.1434415E-05  -.5457401E-05  -.3868500E-05  -.3266219E-05
  -.8399154E-05  -.9941520E-05  -.7287385E-06   .7850044E-05   .4986248E-05
  -.9950224E-05  -.1916081E-04  -.1883401E-04  -.1767159E-04  -.1205894E-04
  -.4136919E-05   .1563611E-05   .1865206E-05  -.1762508E-05  -.1303260E-04
  -.2308914E-04  -.2441026E-04  -.1834582E-04  -.9505127E-05  -.1396473E-05
   .7128741E-06  -.6375790E-05  -.1972198E-04  -.2294852E-04  -.1595680E-04
  -.6198958E-05  -.1279982E-05  -.3121535E-05  -.2353639E-05   .3025003E-05
   .2293005E-05  -.8251002E-05  -.1305201E-04  -.7613148E-05   .1797248E-05
   .7767796E-05   .6091858E-05   .8222913E-05   .1578949E-04   .8456834E-05
  -.1349122E-04  -.2596574E-04  -.1893485E-04  -.4215530E-05  -.1070782E-05
  -.5045209E-05  -.7117003E-05  -.7824190E-05  -.8743698E-05  -.8554033E-05
  -.4061970E-05   .6413081E-07   .1692940E-05  -.5732045E-06  -.7613321E-05
  -.1344970E-04  -.2184886E-05   .1233609E-04   .1188721E-04  -.6534041E-05
  -.2980620E-04  -.3084434E-04  -.1232474E-04   .4512868E-05   .4529165E-05
  -.1326112E-04  -.3314003E-04  -.3425451E-04  -.3105435E-04  -.2625063E-04
  -.8947681E-05   .1474771E-05  -.6921895E-05  -.2595647E-04  -.3322263E-04
  -.2318179E-04  -.1705681E-04  -.2633067E-04  -.3213547E-04  -.2270115E-04
  -.8183727E-05   .8555363E-06  -.4316077E-05  -.1459855E-04  -.1926865E-04
  -.2770635E-04  -.3887050E-04  -.3321404E-04  -.1464467E-04   .9727404E-05
   .1842160E-04   .1632398E-05  -.1580079E-04  -.2589933E-04  -.2521901E-04
  -.8596511E-05   .1534153E-04   .2563283E-04   .1312839E-04  -.8096657E-05
  -.2310804E-04  -.2400895E-04  -.1373435E-04  -.2267773E-05  -.2564611E-05
  -.6753562E-05  -.5797422E-05  -.2799548E-06   .1497292E-05  -.5541769E-05
  -.1755476E-04  -.2288388E-04  -.1577461E-04  -.5164819E-05  -.9408806E-05
  -.1625098E-04  -.1273810E-04  -.1119351E-04  -.2871173E-04  -.4972615E-04
  -.5420106E-04  -.3814204E-04  -.1536686E-04  -.2451229E-05   .1989804E-05
   .4091554E-07  -.5900785E-05  -.1071012E-04  -.1172489E-04  -.1032869E-04
  -.1200447E-04  -.2389520E-04  -.3118138E-04  -.2170897E-04  -.2833600E-05
   .2985313E-05  -.1415632E-04  -.2625304E-04  -.2343308E-04  -.1729134E-04
  -.1755779E-04  -.2097829E-04  -.2204533E-04  -.1377913E-04  -.3375765E-05
  -.2084000E-05  -.8951552E-05  -.1925266E-04  -.2419679E-04  -.2261422E-04
  -.1405209E-04  -.7330247E-05   .1906399E-05   .4746255E-05  -.1518310E-04
  -.4021214E-04  -.4443474E-04  -.2259472E-04   .1683008E-05   .9480295E-05
  -.2935379E-05  -.1824607E-04  -.1970240E-04  -.1535241E-04  -.1955335E-04
  -.1465271E-04   .6363695E-06   .8767535E-05   .1600400E-06  -.1049822E-04
  -.1495784E-04  -.9836248E-05  -.6978696E-05  -.2663913E-04  -.4432609E-04
  -.4211767E-04  -.3136413E-04  -.1894981E-04  -.4285418E-05   .4694648E-05
   .5134021E-05  -.6042062E-05  -.1608496E-04  -.1335011E-04  -.1609097E-04
  -.2699115E-04  -.3501028E-04  -.2185660E-04  -.5172409E-05  -.6336774E-05
  -.1638374E-04  -.9599504E-05   .5360642E-05   .5448440E-05  -.3991482E-05
  -.7078563E-05  -.9880310E-05  -.1176773E-04  -.3977155E-06   .4093027E-05
  -.7827357E-05  -.2393584E-04  -.2917859E-04  -.2467073E-04  -.1029994E-04
   .7618150E-05   .6194179E-05  -.2600325E-04  -.5229167E-04  -.5698971E-04
  -.5288209E-04  -.4262075E-04  -.3469727E-04  -.2391883E-04  -.1386867E-04
  -.5325859E-05  -.4848236E-06  -.3341169E-05  -.8883216E-05  -.1144573E-04
  -.1392605E-04  -.2489305E-04  -.2706348E-04  -.2063943E-04  -.1345915E-04
  -.1180333E-05   .1189941E-04   .9833997E-05  -.1020897E-04  -.2524446E-04
  -.2193033E-04  -.8909951E-05   .2112273E-05  -.1194134E-05  -.6710803E-05
  -.4261403E-05   .3459049E-05   .7173766E-05   .6465517E-05   .4150736E-05
   .2549175E-06  -.1219812E-04  -.1566577E-04  -.1756355E-04  -.2469862E-04
  -.2606078E-04  -.7877614E-05   .1306786E-04   .1577721E-04  -.5474609E-06
  -.1175730E-04  -.8615932E-05  -.4554647E-05  -.7760820E-05  -.1919779E-04
  -.2518455E-04  -.1710274E-04  -.3844176E-05  -.1099717E-04  -.3062408E-04
  -.4207607E-04  -.2306961E-04   .5600239E-05   .8748597E-05  -.1076050E-04
  -.2101434E-04  -.1729322E-04  -.6548293E-05   .2924675E-05   .5593168E-05
  -.4635294E-05  -.2155205E-04  -.3863469E-04  -.3878066E-04  -.1465077E-04
   .8061707E-05   .1286979E-04  -.3156323E-05  -.2208473E-04  -.3291180E-04
  -.3613820E-04  -.2897521E-04  -.1370199E-04   .1066535E-05  -.1748308E-05
  -.1503064E-04  -.1946057E-04  -.1561861E-04  -.1932164E-04  -.2919829E-04
  -.2222919E-04  -.6911006E-05  -.8290973E-05  -.1890849E-04  -.1846307E-04
  -.3128123E-05   .5686401E-05  -.9770507E-05  -.3527941E-04  -.4899451E-04
  -.4502822E-04  -.3222321E-04  -.3361296E-04  -.4200904E-04  -.3241547E-04
  -.2432738E-04  -.2467521E-04  -.1859039E-04  -.3688507E-05  -.3513863E-05
  -.2260106E-04  -.3066886E-04  -.1438210E-04  -.3272566E-05  -.1071125E-04
  -.2736421E-04  -.3907301E-04  -.3299308E-04  -.1594910E-04  -.2819527E-05
   .9802476E-05   .2490186E-04   .1807569E-04  -.8827595E-05  -.2752760E-04
  -.9933303E-05   .2509155E-04   .3847251E-04   .1870248E-04  -.1844936E-04
  -.4355692E-04  -.3869324E-04  -.1897473E-04  -.1315778E-04  -.2037679E-04
  -.2683282E-04  -.1863588E-04  -.1303966E-04  -.2536174E-04  -.4024879E-04
  -.3860941E-04  -.2642560E-04  -.9040806E-05   .5286333E-05   .7666582E-05
  -.1098290E-04  -.2702211E-04  -.3711274E-04  -.4673852E-04  -.4711638E-04
  -.3501441E-04  -.2403643E-04  -.1906233E-04  -.1171184E-04  -.2338515E-06
  -.1700314E-05  -.1576932E-04  -.2873808E-04  -.3062434E-04  -.2707650E-04
  -.2181852E-04  -.1351349E-04  -.1152827E-04  -.2781332E-04  -.3953126E-04
  -.2823969E-04  -.7020323E-05   .8153942E-05   .1093984E-05  -.1991300E-04
  -.4010792E-04  -.3397881E-04  -.6578227E-05   .1175429E-04  -.5938483E-05
  -.3196288E-04  -.3375518E-04  -.2258208E-04  -.6386832E-05   .4417812E-05
  -.2492232E-05  -.2894235E-04  -.4594980E-04  -.4076557E-04  -.2633529E-04
  -.1806757E-04  -.1122966E-04  -.8203538E-05  -.8126799E-05  -.2083041E-04
  -.3519972E-04  -.3710575E-04  -.2667719E-04  -.1143413E-04  -.7951702E-05
  -.2703250E-04  -.4113326E-04  -.2898216E-04  -.8324817E-05   .9478016E-06
  -.5095209E-05  -.2018439E-04  -.2681748E-04  -.1805179E-04  -.6359128E-05
  -.4731635E-05  -.1466092E-04  -.1596264E-04  -.9214399E-05   .8947751E-05
   .2145800E-04   .7476768E-05  -.3104265E-04  -.6201213E-04  -.5811639E-04
  -.2655350E-04  -.9453699E-05   .2800665E-05   .2240852E-04   .2259177E-04
  -.2303968E-05  -.1819650E-04  -.1700648E-04  -.4377262E-05   .6397811E-05
   .9650785E-06  -.1533782E-04  -.1626458E-04   .1426061E-07   .1330041E-04
   .8376065E-05   .5976475E-05   .2475364E-05  -.8599846E-05  -.1442169E-04
  -.9644021E-05   .5445303E-05   .1058197E-04  -.1192196E-04  -.5165738E-04
  -.7020122E-04  -.4643676E-04  -.6280603E-06   .2017328E-04  -.6592761E-06
  -.2619548E-04  -.2369165E-04   .1842202E-05   .1507050E-04  -.3750348E-05
  -.2513035E-04  -.2639929E-04  -.2440540E-04  -.3366583E-04  -.4622740E-04
  -.4640157E-04  -.2156027E-04   .6263341E-05   .1164108E-05  -.4868075E-04
  -.7584269E-04  -.6116322E-04  -.3474897E-04  -.2178256E-04  -.1748213E-04
   .3159648E-06   .2342582E-04   .3060932E-04   .3202066E-04   .2842758E-04
   .2595691E-04   .3361792E-04   .2547571E-04   .5472399E-05  -.1184616E-04
  -.1251798E-04  -.1287972E-04  -.2653847E-04  -.3226515E-04  -.2035393E-04
  -.5340053E-05  -.1526815E-06  -.8625019E-05  -.3100194E-04  -.3296579E-04
  -.8048642E-05   .1811479E-04   .2418075E-04   .1755988E-04   .1102120E-04
   .8992221E-05   .3208262E-05   .9618693E-05   .1964870E-04   .1237154E-04
  -.3324301E-05  -.1482698E-04  -.2333780E-04  -.3002921E-04  -.3717255E-04
  -.1817623E-04   .1268246E-04   .1534374E-04  -.8839369E-05  -.1821492E-04
  -.5055712E-05   .4348688E-05   .6959446E-06  -.7065852E-05  -.1245571E-04
  -.1631317E-04   .1460090E-05   .2164061E-04   .1689410E-04  -.2065165E-05
  -.1360959E-04  -.9309009E-05   .4897668E-05   .4968962E-07  -.2897447E-04
  -.4914698E-04  -.3225296E-04  -.1243769E-04  -.1941758E-04  -.3494888E-04
  -.4913430E-04  -.5152105E-04  -.5037271E-04  -.4485202E-04  -.3219337E-04
  -.1735118E-04  -.2906257E-04  -.3735584E-04  -.2342163E-04  -.2771844E-04
  -.4795320E-04  -.4665230E-04  -.2339477E-04  -.1488540E-04  -.3197043E-04
  -.4381988E-04  -.1575577E-04   .1153296E-04   .3638798E-05  -.2038523E-04
  -.2302736E-04  -.1071328E-04  -.6647533E-05  -.4651815E-04  -.9168702E-04
  -.8670301E-04  -.4101492E-04  -.2522093E-05  -.1161264E-05  -.6344402E-05
   .2129431E-05   .1513424E-04   .9625427E-05   .3510529E-05   .1808758E-04
   .3633331E-04   .3404109E-04   .2128758E-04   .9875174E-05  -.2113080E-05
  -.2405839E-04  -.5735228E-04  -.6974013E-04  -.3555493E-04   .1136192E-04
   .3122385E-04   .1332152E-04  -.1751445E-05   .1166538E-04   .2320792E-04
   .1615457E-04   .7580956E-05  -.4899096E-05  -.1351427E-04  -.3934203E-05
   .2280299E-05  -.5868726E-06  -.2420647E-04  -.5527665E-04  -.6298403E-04
  -.4266115E-04  -.2299952E-04  -.1546952E-04  -.1035537E-04  -.1047759E-04
  -.3347832E-04  -.5863542E-04  -.5016653E-04  -.1453725E-04   .1728874E-04
   .1573333E-04   .5431320E-06  -.1318454E-04  -.2187981E-04  -.2697797E-04
  -.3025330E-04  -.3892086E-04  -.3004906E-04   .1847827E-05   .3953592E-04
   .4822576E-04   .2132359E-04  -.9862658E-05  -.2943135E-04  -.2578998E-04
   .4279887E-05   .3571472E-04   .3869439E-04   .2543366E-04   .1156396E-04
   .8687895E-06  -.4570114E-05  -.5203858E-05  -.3726585E-05  -.3111077E-05
   .2203653E-05   .2588639E-04   .3952633E-04   .2257806E-04  -.3244967E-05
  -.1086744E-04   .6146996E-05   .2013414E-04   .1001575E-04  -.2019229E-04
  -.4918773E-04  -.5668509E-04  -.3793145E-04  -.4238153E-05   .3143636E-04
   .3150297E-04  -.2361651E-05  -.3137698E-04  -.2174604E-04   .3566920E-05
  -.2390090E-05  -.3558968E-04  -.5456664E-04  -.3450663E-04  -.1761021E-04
  -.1209961E-04  -.1709090E-04  -.3531558E-04  -.4926060E-04  -.3921196E-04
  -.1310568E-04   .1392703E-05  -.1053821E-04  -.2416356E-04  -.2163826E-04
  -.2184813E-04  -.3995140E-04  -.5911025E-04  -.3657560E-04  -.9042078E-05
   .1944873E-05   .9121317E-05   .1627447E-04   .6627944E-05  -.1222535E-04
  -.1639916E-04  -.7262931E-05  -.1586151E-05  -.1331445E-04  -.2679602E-04
  -.2942250E-04  -.1300746E-04  -.2486753E-05  -.1351464E-04  -.3594937E-04
  -.2089638E-04   .2044412E-04   .4049656E-04   .2027614E-04  -.3880740E-05
  -.1859111E-04  -.3298142E-04  -.2934385E-04   .3396883E-06   .2691535E-04
   .3424994E-04   .2358431E-04   .4886211E-05  -.2691424E-05   .6748680E-05
   .8802936E-05  -.1722386E-05  -.3827724E-04  -.6231160E-04  -.4386424E-04
  -.1369888E-04   .2103851E-04   .4169631E-04   .3657143E-04   .1288498E-04
   .8978201E-05   .1053812E-04  -.1779648E-06  -.1500208E-04  -.3938888E-04
  -.4829021E-04  -.2354358E-04   .9677623E-05   .6584284E-05  -.4426692E-06
  -.4338011E-06  -.8303340E-05  -.1713709E-04   .3913754E-05   .3484096E-04
   .4719249E-04   .4481392E-04   .2487463E-04  -.9514643E-05  -.3242478E-04
  -.3608090E-04  -.2508309E-04  -.7839606E-05   .2400598E-05   .2859003E-05
   .2048249E-05   .1373188E-04   .1589467E-04  -.1855825E-04  -.4732877E-04
  -.3770018E-04  -.1752562E-04   .6530212E-05   .2901064E-04   .1912680E-04
  -.8350577E-05  -.2193628E-04  -.2185000E-04  -.1107795E-04  -.1239668E-04
  -.3535944E-05   .8793625E-05   .1898307E-04   .3281422E-04   .3223373E-04
   .7631474E-05  -.3597781E-04  -.6135501E-04  -.6097960E-04  -.3056294E-04
   .1077838E-04   .3237319E-04   .1878517E-04  -.6268170E-06  -.9090722E-05
  -.6024948E-05  -.1826737E-04  -.3442193E-04  -.2558663E-04  -.7469802E-05
  -.8488364E-05  -.2147311E-04  -.3440304E-04  -.4645085E-04  -.5336370E-04
  -.5175706E-04  -.3024537E-04   .9016234E-05   .2814679E-04   .7787118E-05
  -.7033375E-05   .8335563E-05   .4108493E-04   .4357956E-04   .1597613E-04
  -.2278744E-04  -.3009783E-04  -.3332825E-06   .2908907E-04   .1975802E-04
  -.6414685E-05  -.2474529E-05   .1701989E-04   .1631844E-04  -.7017692E-05
  -.1500772E-04  -.8037159E-05   .4126255E-05   .1671891E-05  -.1087935E-04
  -.1258202E-04  -.6127561E-06   .2051549E-04   .3191772E-04   .3284452E-04
   .2448716E-04   .6039827E-05  -.1549307E-04  -.8311187E-05   .2682723E-04
   .3530569E-04  -.7826140E-05  -.3793007E-04  -.2842818E-04   .6442803E-05
   .4825996E-04   .7416726E-04   .4968400E-04  -.5897633E-06  -.2334685E-04
  -.1245831E-04  -.2072602E-05  -.2547828E-04  -.5321719E-04  -.6264768E-04
  -.3451217E-04   .4452229E-05   .2507765E-05  -.3381403E-04  -.6294892E-04
  -.6227823E-04  -.3442480E-04  -.2836876E-05   .1065719E-04   .7309691E-05
   .3316607E-06   .1865453E-05   .1818946E-04   .2788501E-04   .2113789E-04
   .1611535E-04   .7724154E-06  -.3463907E-04  -.7144054E-04  -.6798878E-04
  -.2220040E-04   .2799621E-04   .4527454E-04   .3821829E-04   .1651622E-04
  -.2639916E-04  -.5700928E-04  -.6544978E-04  -.5221728E-04  -.3258407E-04
  -.1707778E-04   .2854610E-05   .3889134E-04   .5637507E-04   .3431489E-04
  -.8097935E-06  -.2390368E-04  -.1117580E-04   .1557625E-04   .2171908E-04
   .1281090E-04   .1547755E-04   .2955594E-04   .5227590E-04   .5945301E-04
   .4314510E-04   .8009754E-05  -.1917390E-04  -.1382000E-04   .1686483E-04
   .3136263E-04   .4900926E-05  -.2364199E-04  -.2115645E-04  -.4501820E-05
  -.1007827E-04  -.3837893E-04  -.5344486E-04  -.3031748E-04  -.2027384E-04
  -.4426108E-04  -.6235107E-04  -.4783179E-04  -.2466547E-04  -.1450950E-04
  -.2003967E-04  -.2591821E-04  -.2772000E-04  -.2110623E-04  -.5905599E-05
   .9615771E-05   .2321238E-04   .1376540E-04  -.1072265E-04  -.3010215E-04
  -.2805502E-04  -.4465543E-05   .2307256E-04   .1929421E-04  -.4621742E-05
